source_sheet,sector,trading_date,open,high,low,close,volume
DSE-2012,DBH1STMF,2012-07-29,5.5,5.6,5.5,5.5,55500
DSE-2012,DBH1STMF,2012-07-30,5.6,5.7,5.5,5.5,100500
DSE-2012,DBH1STMF,2012-01-08,5.6,5.8,5.5,5.7,265500
DSE-2012,DBH1STMF,2012-02-08,5.7,5.9,5.6,5.8,582000
DSE-2012,DBH1STMF,2012-05-08,5.7,6.0,5.6,5.9,230500
DSE-2012,DBH1STMF,2012-06-08,5.9,6.2,5.9,6.1,452500
DSE-2012,DBH1STMF,2012-07-08,6.3,6.3,5.9,6.0,100000
DSE-2012,DBH1STMF,2012-08-08,6.0,6.0,5.7,5.8,125000
DSE-2012,DBH1STMF,2012-12-08,5.7,5.9,5.6,5.6,204000
DSE-2012,DBH1STMF,2012-08-13,5.2,5.4,4.9,5.0,649000
DSE-2012,DBH1STMF,2012-08-14,4.9,5.1,4.9,5.0,245500
DSE-2012,DBH1STMF,2012-08-26,5.3,5.4,5.0,5.3,243000
DSE-2012,DBH1STMF,2012-08-27,5.2,5.2,5.1,5.1,282000
DSE-2012,DBH1STMF,2012-08-28,5.0,5.2,5.0,5.1,167000
DSE-2012,DBH1STMF,2012-08-29,5.1,5.4,5.1,5.3,501000
DSE-2012,DBH1STMF,2012-08-30,5.4,5.5,5.2,5.3,275500
DSE-2012,DBH1STMF,2012-02-09,5.4,5.4,5.0,5.0,1240000
DSE-2012,DBH1STMF,2012-03-09,5.1,5.2,5.1,5.1,88000
DSE-2012,DBH1STMF,2012-04-09,5.3,5.3,5.1,5.1,240000
DSE-2012,DBH1STMF,2012-05-09,5.1,5.2,5.1,5.1,431000
DSE-2012,DBH1STMF,2012-06-09,5.0,5.1,4.9,5.0,561000
DSE-2012,DBH1STMF,2012-09-09,5.0,5.1,4.9,5.0,275500
DSE-2012,DBH1STMF,2012-10-09,5.0,5.1,5.0,5.0,444000
DSE-2012,DBH1STMF,2012-11-09,5.1,5.1,4.9,5.0,337500
DSE-2012,DBH1STMF,2012-12-09,5.0,5.1,5.0,5.0,323500
DSE-2012,DBH1STMF,2012-09-13,5.0,5.2,5.0,5.1,495500
DSE-2012,DBH1STMF,2012-09-16,5.1,5.4,5.1,5.2,524500
DSE-2012,DBH1STMF,2012-09-17,5.3,5.7,5.2,5.7,935500
DSE-2012,DBH1STMF,2012-09-18,6.2,6.2,5.8,6.1,1523000
DSE-2012,DBH1STMF,2012-09-19,6.4,6.7,6.2,6.7,1014000
DSE-2012,DBH1STMF,2012-09-20,6.9,7.3,6.4,7.3,1727500
DSE-2012,DBH1STMF,2012-09-23,7.9,8.0,7.6,8.0,2004500
DSE-2012,DBH1STMF,2012-09-24,8.7,8.8,7.7,7.9,2790500
DSE-2012,DBH1STMF,2012-09-25,8.0,8.6,8.0,8.5,2638000
DSE-2012,DBH1STMF,2012-09-26,8.6,9.2,8.6,8.9,2661000
DSE-2012,DBH1STMF,2012-09-27,9.0,9.4,8.7,8.9,1699500
DSE-2012,DBH1STMF,2012-09-30,9.4,9.5,8.5,8.7,2944000
DSE-2012,DBH1STMF,2012-01-10,8.6,9.5,8.3,9.3,2109000
DSE-2012,DBH1STMF,2012-01-10,8.6,9.5,8.3,9.3,2109000
DSE-2012,DBH1STMF,2012-02-10,9.9,10.2,9.8,10.2,2780000
DSE-2012,DBH1STMF,2012-03-10,11.2,11.2,9.9,10.0,5583000
DSE-2012,DBH1STMF,2012-04-10,10.0,10.5,9.1,10.1,2842000
DSE-2012,DBH1STMF,2012-07-10,10.6,10.6,9.1,9.1,1957000
DSE-2012,DBH1STMF,2012-08-10,8.7,9.4,8.2,8.6,1394500
DSE-2012,DBH1STMF,2012-09-10,9.4,9.4,8.8,9.3,1067500
DSE-2012,DBH1STMF,2012-10-10,9.9,10.0,8.5,8.7,877000
DSE-2012,DBH1STMF,2012-11-10,8.5,8.9,8.2,8.3,1036000
DSE-2012,DBH1STMF,2012-10-14,8.5,8.9,7.9,8.0,794500
DSE-2012,DBH1STMF,2012-10-15,8.0,8.8,7.7,8.8,1164000
DSE-2012,DBH1STMF,2012-10-16,9.5,9.5,8.5,8.5,1005500
DSE-2012,DBH1STMF,2012-10-17,8.5,8.8,8.3,8.6,413500
DSE-2012,DBH1STMF,2012-10-18,8.4,9.0,8.4,8.6,831000
DSE-2012,DBH1STMF,2012-10-21,8.8,8.9,8.4,8.4,377000
DSE-2012,DBH1STMF,2012-10-22,8.6,8.6,8.2,8.3,443500
DSE-2012,DBH1STMF,2012-10-23,8.1,8.7,8.1,8.3,504000
DSE-2012,DBH1STMF,2012-10-30,8.4,8.5,8.2,8.3,270000
DSE-2012,DBH1STMF,2012-10-31,8.3,8.8,8.2,8.6,619000
DSE-2012,DBH1STMF,2012-01-11,8.7,8.9,8.4,8.4,362500
DSE-2012,DBH1STMF,2012-04-11,8.5,8.6,8.2,8.2,382500
DSE-2012,DBH1STMF,2012-05-11,8.3,8.5,8.0,8.1,614000
DSE-2012,DBH1STMF,2012-06-11,8.3,8.7,8.3,8.5,628500
DSE-2012,DBH1STMF,2012-07-11,8.7,8.9,8.3,8.4,563500
DSE-2012,DBH1STMF,2012-08-11,8.5,8.6,8.2,8.2,572000
DSE-2012,DBH1STMF,2012-11-11,8.2,8.3,7.6,7.7,600000
DSE-2012,DBH1STMF,2012-12-11,7.9,8.0,7.5,7.5,539500
DSE-2012,DBH1STMF,2012-11-13,7.6,7.9,7.5,7.7,369500
DSE-2012,DBH1STMF,2012-11-14,7.8,7.9,7.4,7.5,463000
DSE-2012,DBH1STMF,2012-11-15,7.8,8.2,7.5,8.1,771500
DSE-2012,DBH1STMF,2012-11-18,8.2,8.7,8.2,8.3,1131500
DSE-2012,DBH1STMF,2012-11-19,8.1,8.2,7.9,7.9,600000
DSE-2012,DBH1STMF,2012-11-20,8.0,8.1,7.8,7.8,502000
DSE-2012,DBH1STMF,2012-11-21,7.8,8.2,7.8,7.8,393500
DSE-2012,DBH1STMF,2012-11-22,7.7,8.1,7.7,7.8,302000
DSE-2012,DBH1STMF,2012-11-26,8.2,8.2,7.6,7.7,384500
DSE-2012,DBH1STMF,2012-11-27,7.7,7.9,7.6,7.7,301500
DSE-2012,DBH1STMF,2012-11-28,7.9,7.9,7.5,7.6,350000
DSE-2012,DBH1STMF,2012-11-29,7.7,8.0,7.7,7.8,712000
DSE-2012,DBH1STMF,2012-02-12,8.0,8.0,7.2,7.4,577000
DSE-2012,DBH1STMF,2012-03-12,7.4,7.6,7.3,7.3,210500
DSE-2012,DBH1STMF,2012-04-12,7.5,7.5,7.3,7.3,385500
DSE-2012,DBH1STMF,2012-05-12,7.6,7.6,7.2,7.2,227000
DSE-2012,DBH1STMF,2012-06-12,7.2,7.3,7.1,7.2,245500
DSE-2012,DBH1STMF,2012-09-12,7.1,7.1,6.9,6.9,141500
DSE-2012,DBH1STMF,2012-10-12,6.9,6.9,6.6,6.6,280000
DSE-2012,DBH1STMF,2012-11-12,6.6,7.2,6.5,7.1,456500
DSE-2012,DBH1STMF,2012-12-12,7.2,7.5,7.0,7.0,402000
DSE-2012,DBH1STMF,2012-12-13,7.1,7.3,7.0,7.0,212000
DSE-2012,DBH1STMF,2012-12-17,7.2,7.4,7.1,7.1,266000
DSE-2012,DBH1STMF,2012-12-18,7.2,7.3,7.0,7.0,213500
DSE-2012,DBH1STMF,2012-12-19,7.2,7.2,7.0,7.0,300500
DSE-2012,DBH1STMF,2012-12-20,7.2,7.2,7.0,7.0,171500
DSE-2012,DBH1STMF,2012-12-23,7.0,7.0,6.9,6.9,72500
DSE-2012,DBH1STMF,2012-12-24,6.9,7.2,6.9,7.0,250500
DSE-2012,DBH1STMF,2012-12-26,7.2,7.2,7.0,7.0,207000
DSE-2012,DBH1STMF,2012-12-27,7.2,7.2,7.0,7.1,230000
DSE-2012,DBH1STMF,2012-12-30,7.1,7.2,7.1,7.1,194000
DSE-2012,GREENDELMF,2012-01-01,6.9,7.0,6.9,6.9,365500
DSE-2012,GREENDELMF,2012-02-01,6.9,7.1,6.9,6.9,428000
DSE-2012,GREENDELMF,2012-03-01,6.9,7.0,6.9,6.9,166000
DSE-2012,GREENDELMF,2012-04-01,7.0,7.2,6.9,7.1,1408000
DSE-2012,GREENDELMF,2012-05-01,7.3,7.3,7.0,7.0,778500
DSE-2012,GREENDELMF,2012-08-01,7.0,7.2,7.0,7.0,212500
DSE-2012,GREENDELMF,2012-09-01,7.0,7.1,6.8,6.9,567000
DSE-2012,GREENDELMF,2012-10-01,7.0,7.0,6.7,6.7,159000
DSE-2012,GREENDELMF,2012-11-01,6.9,7.1,6.8,6.9,409000
DSE-2012,GREENDELMF,2012-12-01,6.8,6.9,6.7,6.7,69500
DSE-2012,GREENDELMF,2012-01-15,6.7,6.8,6.6,6.6,96500
DSE-2012,GREENDELMF,2012-01-16,6.5,6.7,6.5,6.5,140000
DSE-2012,GREENDELMF,2012-01-18,6.3,6.6,6.2,6.3,110000
DSE-2012,GREENDELMF,2012-01-19,6.6,6.7,6.5,6.5,151500
DSE-2012,GREENDELMF,2012-01-22,6.4,6.4,6.1,6.2,149000
DSE-2012,GREENDELMF,2012-01-23,6.1,6.2,6.0,6.0,76500
DSE-2012,GREENDELMF,2012-01-24,6.2,6.2,6.0,6.0,128000
DSE-2012,GREENDELMF,2012-01-25,6.0,6.2,5.9,6.0,121500
DSE-2012,GREENDELMF,2012-01-26,6.0,6.2,6.0,6.0,65000
DSE-2012,GREENDELMF,2012-01-29,6.0,6.1,5.8,5.8,113500
DSE-2012,GREENDELMF,2012-01-30,5.7,5.9,5.7,5.8,54000
DSE-2012,GREENDELMF,2012-01-31,6.1,6.1,5.7,5.7,82500
DSE-2012,GREENDELMF,2012-01-02,5.6,5.7,5.3,5.3,67000
DSE-2012,GREENDELMF,2012-02-02,5.5,5.6,5.2,5.3,87000
DSE-2012,GREENDELMF,2012-06-02,5.1,5.2,4.9,4.9,85000
DSE-2012,GREENDELMF,2012-07-02,5.3,5.3,5.2,5.3,96500
DSE-2012,GREENDELMF,2012-08-02,5.3,5.6,5.2,5.2,64500
DSE-2012,GREENDELMF,2012-09-02,5.1,5.5,5.1,5.4,91500
DSE-2012,GREENDELMF,2012-12-02,5.5,5.9,5.4,5.8,123000
DSE-2012,GREENDELMF,2012-02-13,5.9,5.9,5.7,5.7,282000
DSE-2012,GREENDELMF,2012-02-14,5.6,5.6,5.5,5.5,19500
DSE-2012,GREENDELMF,2012-02-15,5.6,5.7,5.5,5.5,50500
DSE-2012,GREENDELMF,2012-02-16,5.6,5.6,5.4,5.5,41000
DSE-2012,GREENDELMF,2012-02-19,5.4,5.7,5.4,5.4,44500
DSE-2012,GREENDELMF,2012-02-20,5.4,5.5,5.4,5.4,138500
DSE-2012,GREENDELMF,2012-02-22,5.7,5.7,5.5,5.5,129000
DSE-2012,GREENDELMF,2012-02-23,5.5,5.7,5.5,5.6,319000
DSE-2012,GREENDELMF,2012-02-26,5.7,5.9,5.7,5.8,395000
DSE-2012,GREENDELMF,2012-02-27,6.0,6.0,5.7,5.7,222500
DSE-2012,GREENDELMF,2012-02-28,5.9,6.0,5.8,5.8,117000
DSE-2012,GREENDELMF,2012-02-29,5.9,6.1,5.8,5.9,366500
DSE-2012,GREENDELMF,2012-01-03,5.9,5.9,5.7,5.7,232500
DSE-2012,GREENDELMF,2012-04-03,5.7,5.7,5.6,5.6,174500
DSE-2012,GREENDELMF,2012-05-03,5.6,5.7,5.5,5.5,118500
DSE-2012,GREENDELMF,2012-06-03,5.5,5.6,5.5,5.5,55000
DSE-2012,GREENDELMF,2012-07-03,5.5,5.7,5.5,5.5,79500
DSE-2012,GREENDELMF,2012-08-03,5.5,5.6,5.5,5.5,188500
DSE-2012,GREENDELMF,2012-11-03,5.6,5.6,5.4,5.5,34000
DSE-2012,GREENDELMF,2012-12-03,5.5,5.6,5.4,5.4,19000
DSE-2012,GREENDELMF,2012-03-13,5.7,5.8,5.5,5.7,121500
DSE-2012,GREENDELMF,2012-03-14,5.5,5.8,5.5,5.7,106500
DSE-2012,GREENDELMF,2012-03-15,5.6,5.9,5.6,5.7,65000
DSE-2012,GREENDELMF,2012-03-18,5.9,6.0,5.8,5.9,209500
DSE-2012,GREENDELMF,2012-03-19,5.7,6.0,5.7,5.8,29000
DSE-2012,GREENDELMF,2012-03-20,5.8,6.0,5.8,5.8,65000
DSE-2012,GREENDELMF,2012-03-21,5.9,6.1,5.9,5.9,159500
DSE-2012,GREENDELMF,2012-03-22,5.9,6.0,5.9,5.9,40000
DSE-2012,GREENDELMF,2012-03-25,6.0,6.0,5.9,6.0,140000
DSE-2012,GREENDELMF,2012-03-27,6.1,6.2,6.0,6.1,228000
DSE-2012,GREENDELMF,2012-03-28,6.2,6.4,6.1,6.3,518000
DSE-2012,GREENDELMF,2012-03-29,6.3,6.9,6.2,6.5,702000
DSE-2012,GREENDELMF,2012-01-04,6.9,7.1,6.6,6.9,842000
DSE-2012,GREENDELMF,2012-02-04,6.9,7.1,6.8,6.9,191000
DSE-2012,GREENDELMF,2012-03-04,6.7,6.9,6.7,6.7,244500
DSE-2012,GREENDELMF,2012-04-04,6.8,6.8,6.4,6.4,386500
DSE-2012,GREENDELMF,2012-05-04,6.4,6.7,6.3,6.5,86500
DSE-2012,GREENDELMF,2012-08-04,6.6,6.6,6.4,6.4,134000
DSE-2012,GREENDELMF,2012-09-04,6.2,6.7,6.2,6.4,149000
DSE-2012,GREENDELMF,2012-10-04,6.5,6.6,6.3,6.3,317500
DSE-2012,GREENDELMF,2012-11-04,6.6,6.7,6.5,6.6,357000
DSE-2012,GREENDELMF,2012-12-04,6.7,6.8,6.6,6.6,217000
DSE-2012,GREENDELMF,2012-04-15,6.8,6.9,6.6,6.7,503000
DSE-2012,GREENDELMF,2012-04-16,6.7,6.8,6.6,6.6,395000
DSE-2012,GREENDELMF,2012-04-17,6.6,6.8,6.6,6.6,462500
DSE-2012,GREENDELMF,2012-04-18,6.7,6.9,6.7,6.7,505500
DSE-2012,GREENDELMF,2012-04-19,6.6,6.7,6.6,6.6,252500
DSE-2012,GREENDELMF,2012-04-22,6.5,6.7,6.5,6.6,315500
DSE-2012,GREENDELMF,2012-04-23,6.5,6.6,6.5,6.5,135500
DSE-2012,GREENDELMF,2012-04-24,6.4,6.7,6.4,6.5,211000
DSE-2012,GREENDELMF,2012-04-25,6.6,6.6,6.3,6.3,409500
DSE-2012,GREENDELMF,2012-04-26,6.2,6.5,6.1,6.1,348000
DSE-2012,GREENDELMF,2012-04-29,6.1,6.1,5.8,5.9,170500
DSE-2012,GREENDELMF,2012-04-30,6.0,6.2,5.9,5.9,509000
DSE-2012,GREENDELMF,2012-02-05,6.1,6.2,5.9,6.0,251000
DSE-2012,GREENDELMF,2012-03-05,6.0,6.1,5.9,5.9,336500
DSE-2012,GREENDELMF,2012-07-05,5.9,6.0,5.8,5.8,28000
DSE-2012,GREENDELMF,2012-08-05,5.8,6.0,5.8,5.8,173000
DSE-2012,GREENDELMF,2012-09-05,5.9,5.9,5.4,5.4,590000
DSE-2012,GREENDELMF,2012-10-05,5.3,5.9,5.2,5.8,455000
DSE-2012,GREENDELMF,2012-05-13,5.7,5.7,5.5,5.5,203500
DSE-2012,GREENDELMF,2012-05-14,5.4,5.6,5.4,5.5,154000
DSE-2012,GREENDELMF,2012-05-15,5.6,5.6,5.5,5.5,121500
DSE-2012,GREENDELMF,2012-05-16,5.6,5.6,5.4,5.4,137000
DSE-2012,GREENDELMF,2012-05-17,5.4,5.5,5.4,5.4,34000
DSE-2012,GREENDELMF,2012-05-20,5.5,5.5,5.4,5.4,17000
DSE-2012,GREENDELMF,2012-05-21,5.5,5.7,5.4,5.5,73000
DSE-2012,GREENDELMF,2012-05-22,5.6,5.6,5.4,5.4,156500
DSE-2012,GREENDELMF,2012-05-23,5.3,5.5,5.2,5.2,137500
DSE-2012,GREENDELMF,2012-05-24,5.3,5.4,5.2,5.2,398500
DSE-2012,GREENDELMF,2012-05-27,5.1,5.3,5.1,5.2,28500
DSE-2012,GREENDELMF,2012-05-28,5.1,5.4,5.1,5.2,436000
DSE-2012,GREENDELMF,2012-05-29,5.1,5.3,5.1,5.2,249000
DSE-2012,GREENDELMF,2012-05-30,5.3,5.4,5.2,5.3,164000
DSE-2012,GREENDELMF,2012-05-31,5.3,5.5,5.3,5.3,182000
DSE-2012,GREENDELMF,2012-03-06,5.2,5.4,5.2,5.3,93500
DSE-2012,GREENDELMF,2012-04-06,5.4,5.4,5.1,5.2,209500
DSE-2012,GREENDELMF,2012-05-06,5.2,5.2,5.1,5.1,117500
DSE-2012,GREENDELMF,2012-06-06,5.2,5.3,5.1,5.2,136500
DSE-2012,GREENDELMF,2012-07-06,5.2,5.3,5.2,5.2,107500
DSE-2012,GREENDELMF,2012-10-06,5.1,5.3,5.1,5.2,101500
DSE-2012,GREENDELMF,2012-11-06,5.2,5.2,5.0,5.0,283500
DSE-2012,GREENDELMF,2012-12-06,5.1,5.2,5.0,5.0,189000
DSE-2012,GREENDELMF,2012-06-13,5.1,5.1,5.0,5.0,81000
DSE-2012,GREENDELMF,2012-06-14,5.0,5.1,4.9,4.9,373000
DSE-2012,GREENDELMF,2012-06-17,4.9,5.1,4.9,5.0,121000
DSE-2012,GREENDELMF,2012-06-18,5.0,5.1,4.9,4.9,187500
DSE-2012,GREENDELMF,2012-06-19,5.0,5.1,4.9,4.9,51500
DSE-2012,GREENDELMF,2012-06-20,4.9,5.0,4.9,4.9,79500
DSE-2012,GREENDELMF,2012-06-21,4.9,5.1,4.9,4.9,96500
DSE-2012,GREENDELMF,2012-06-24,5.1,5.1,4.6,4.7,381500
DSE-2012,GREENDELMF,2012-06-25,4.7,4.9,4.7,4.8,181500
DSE-2012,GREENDELMF,2012-06-26,4.9,5.1,4.7,4.9,176500
DSE-2012,GREENDELMF,2012-06-27,4.9,5.1,4.9,5.0,156500
DSE-2012,GREENDELMF,2012-06-28,5.0,5.1,5.0,5.0,97500
DSE-2012,GREENDELMF,2012-02-07,5.1,5.1,4.8,4.8,63500
DSE-2012,GREENDELMF,2012-03-07,4.9,5.0,4.9,4.9,39500
DSE-2012,GREENDELMF,2012-04-07,4.8,4.9,4.8,4.8,90500
DSE-2012,GREENDELMF,2012-05-07,4.9,4.9,4.8,4.8,63000
DSE-2012,GREENDELMF,2012-08-07,5.0,5.0,4.9,4.9,405000
DSE-2012,GREENDELMF,2012-09-07,4.9,4.9,4.8,4.8,272000
DSE-2012,GREENDELMF,2012-10-07,4.8,4.8,4.6,4.6,165500
DSE-2012,GREENDELMF,2012-11-07,4.6,4.8,4.5,4.7,90500
DSE-2012,GREENDELMF,2012-12-07,4.7,4.8,4.7,4.8,172500
DSE-2012,GREENDELMF,2012-07-15,4.7,4.8,4.7,4.7,133000
DSE-2012,GREENDELMF,2012-07-16,4.6,4.8,4.6,4.7,110000
DSE-2012,GREENDELMF,2012-07-17,4.7,4.8,4.7,4.7,253000
DSE-2012,GREENDELMF,2012-07-18,4.9,4.9,4.7,4.8,57000
DSE-2012,GREENDELMF,2012-07-19,4.8,4.9,4.8,4.8,23000
DSE-2012,GREENDELMF,2012-07-22,4.8,4.9,4.8,4.8,114500
DSE-2012,GREENDELMF,2012-07-23,4.8,4.9,4.8,4.8,94000
DSE-2012,GREENDELMF,2012-07-24,4.9,5.0,4.9,4.9,105000
DSE-2012,GREENDELMF,2012-07-25,5.0,5.0,4.8,4.9,60500
DSE-2012,GREENDELMF,2012-07-26,4.9,5.0,4.9,4.9,150000
DSE-2012,GREENDELMF,2012-07-29,4.8,4.9,4.8,4.8,86500
DSE-2012,GREENDELMF,2012-07-30,4.8,4.9,4.8,4.8,19500
DSE-2012,GREENDELMF,2012-01-08,4.5,4.8,4.5,4.7,21500
DSE-2012,GREENDELMF,2012-02-08,4.7,4.9,4.6,4.6,91000
DSE-2012,GREENDELMF,2012-05-08,4.6,4.8,4.6,4.7,13000
DSE-2012,GREENDELMF,2012-06-08,5.0,5.0,4.7,4.7,20500
DSE-2012,GREENDELMF,2012-07-08,4.8,4.8,4.6,4.6,31500
DSE-2012,GREENDELMF,2012-08-08,4.6,4.7,4.6,4.6,64500
DSE-2012,GREENDELMF,2012-12-08,4.6,4.8,4.6,4.7,55000
DSE-2012,GREENDELMF,2012-08-13,4.6,4.6,4.5,4.5,215000
DSE-2012,GREENDELMF,2012-08-14,4.4,4.6,4.4,4.5,76000
DSE-2012,GREENDELMF,2012-08-26,4.5,4.8,4.5,4.6,118000
DSE-2012,GREENDELMF,2012-08-27,4.6,4.8,4.5,4.7,168500
DSE-2012,GREENDELMF,2012-08-28,4.7,4.7,4.5,4.5,165500
DSE-2012,GREENDELMF,2012-08-29,4.5,4.9,4.5,4.7,160000
DSE-2012,GREENDELMF,2012-08-30,4.8,4.9,4.7,4.8,664000
DSE-2012,GREENDELMF,2012-02-09,4.8,4.9,4.7,4.7,48500
DSE-2012,GREENDELMF,2012-03-09,4.8,4.8,4.7,4.7,202500
DSE-2012,GREENDELMF,2012-04-09,4.6,4.8,4.6,4.7,207500
DSE-2012,GREENDELMF,2012-05-09,4.6,4.8,4.6,4.7,333000
DSE-2012,GREENDELMF,2012-06-09,4.6,4.7,4.6,4.6,203500
DSE-2012,GREENDELMF,2012-09-09,4.7,4.7,4.5,4.6,303500
DSE-2012,GREENDELMF,2012-10-09,4.6,4.8,4.6,4.7,66000
DSE-2012,GREENDELMF,2012-11-09,4.6,4.8,4.6,4.7,298500
DSE-2012,GREENDELMF,2012-12-09,4.7,4.8,4.7,4.7,330500
DSE-2012,GREENDELMF,2012-09-13,4.6,4.8,4.6,4.7,143500
DSE-2012,GREENDELMF,2012-09-16,4.7,5.0,4.6,4.8,785500
DSE-2012,GREENDELMF,2012-09-17,4.9,5.2,4.9,5.2,721000
DSE-2012,GREENDELMF,2012-09-18,5.1,5.7,5.1,5.5,281500
DSE-2012,GREENDELMF,2012-09-19,5.8,6.0,5.6,6.0,558500
DSE-2012,GREENDELMF,2012-09-20,6.4,6.6,5.8,6.6,1386500
DSE-2012,GREENDELMF,2012-09-23,7.2,7.2,6.7,7.2,1599500
DSE-2012,GREENDELMF,2012-09-24,7.7,7.7,6.8,7.1,2056500
DSE-2012,GREENDELMF,2012-09-25,7.1,7.8,7.0,7.6,3784500
DSE-2012,GREENDELMF,2012-09-26,8.2,8.3,7.7,8.0,3264500
DSE-2012,GREENDELMF,2012-09-27,8.6,8.8,8.3,8.6,4233500
DSE-2012,GREENDELMF,2012-09-30,8.8,9.2,8.1,8.4,5563500
DSE-2012,GREENDELMF,2012-01-10,8.1,8.9,7.6,8.7,3236500
DSE-2012,GREENDELMF,2012-01-10,8.1,8.9,7.6,8.7,3236500
DSE-2012,GREENDELMF,2012-02-10,9.2,9.5,9.1,9.4,8679000
DSE-2012,GREENDELMF,2012-03-10,10.3,10.3,8.9,9.0,7134500
DSE-2012,GREENDELMF,2012-04-10,8.6,9.5,8.2,9.1,3199000
DSE-2012,GREENDELMF,2012-07-10,9.1,9.2,8.2,8.2,1939500
DSE-2012,GREENDELMF,2012-08-10,7.6,8.6,7.4,7.7,1198000
DSE-2012,GREENDELMF,2012-09-10,8.2,8.4,7.9,8.4,1103500
DSE-2012,GREENDELMF,2012-10-10,8.9,9.0,7.9,7.9,920000
DSE-2012,GREENDELMF,2012-11-10,7.7,8.2,7.6,7.6,655000
DSE-2012,GREENDELMF,2012-10-14,7.9,8.0,7.3,7.4,975000
DSE-2012,GREENDELMF,2012-10-15,7.4,8.1,7.3,8.1,1286500
DSE-2012,GREENDELMF,2012-10-16,8.8,8.8,7.8,8.0,1825500
DSE-2012,GREENDELMF,2012-10-17,7.9,8.4,7.9,8.2,874500
DSE-2012,GREENDELMF,2012-10-18,8.2,8.5,8.1,8.3,1012500
DSE-2012,GREENDELMF,2012-10-21,8.4,8.5,8.0,8.0,673500
DSE-2012,GREENDELMF,2012-10-22,8.0,8.2,8.0,8.0,652500
DSE-2012,GREENDELMF,2012-10-23,8.1,8.4,8.1,8.2,858500
DSE-2012,GREENDELMF,2012-10-30,8.3,8.3,8.1,8.2,560000
DSE-2012,GREENDELMF,2012-10-31,8.1,8.6,8.1,8.1,739500
DSE-2012,GREENDELMF,2012-01-11,8.2,8.4,8.0,8.1,439000
DSE-2012,GREENDELMF,2012-04-11,8.1,8.2,7.7,7.8,534500
DSE-2012,GREENDELMF,2012-05-11,7.8,8.0,7.8,7.8,291500
DSE-2012,GREENDELMF,2012-06-11,7.9,8.1,7.7,8.0,950000
DSE-2012,GREENDELMF,2012-07-11,8.2,8.3,7.9,7.9,1006500
DSE-2012,GREENDELMF,2012-08-11,7.8,8.0,7.8,7.8,684000
DSE-2012,GREENDELMF,2012-11-11,7.6,7.9,7.5,7.6,1246500
DSE-2012,GREENDELMF,2012-12-11,7.7,7.8,7.6,7.6,536000
DSE-2012,GREENDELMF,2012-11-13,7.6,7.7,7.5,7.5,1897500
DSE-2012,GREENDELMF,2012-11-14,7.6,7.6,7.3,7.4,1982000
DSE-2012,GREENDELMF,2012-11-15,7.5,8.0,7.4,7.8,1016500
DSE-2012,GREENDELMF,2012-11-18,8.4,8.4,7.7,7.7,736000
DSE-2012,GREENDELMF,2012-11-19,7.5,7.8,7.5,7.5,333500
DSE-2012,GREENDELMF,2012-11-20,7.5,7.6,7.4,7.4,282000
DSE-2012,GREENDELMF,2012-11-21,7.4,7.5,7.4,7.4,454500
DSE-2012,GREENDELMF,2012-11-22,7.5,7.6,7.4,7.4,523500
DSE-2012,GREENDELMF,2012-11-26,7.2,7.4,7.2,7.2,334000
DSE-2012,GREENDELMF,2012-11-27,7.2,7.4,7.2,7.2,333000
DSE-2012,GREENDELMF,2012-11-28,7.2,7.3,7.1,7.1,261000
DSE-2012,GREENDELMF,2012-11-29,7.4,7.7,7.2,7.5,357500
DSE-2012,GREENDELMF,2012-02-12,7.7,7.7,7.3,7.3,502500
DSE-2012,GREENDELMF,2012-03-12,7.3,7.3,7.1,7.1,401500
DSE-2012,GREENDELMF,2012-04-12,7.1,7.2,7.0,7.1,108500
DSE-2012,GREENDELMF,2012-05-12,7.2,7.3,7.0,7.0,327000
DSE-2012,GREENDELMF,2012-06-12,7.1,7.1,6.9,6.9,171500
DSE-2012,GREENDELMF,2012-09-12,6.9,6.9,6.6,6.6,249000
DSE-2012,GREENDELMF,2012-10-12,6.9,6.9,6.4,6.4,145500
DSE-2012,GREENDELMF,2012-11-12,6.4,7.0,6.3,7.0,506000
DSE-2012,GREENDELMF,2012-12-12,7.0,7.4,6.7,6.8,584500
DSE-2012,GREENDELMF,2012-12-13,6.9,7.1,6.8,6.8,252500
DSE-2012,GREENDELMF,2012-12-17,7.0,7.1,6.9,7.0,163000
DSE-2012,GREENDELMF,2012-12-18,7.0,7.0,6.8,6.8,177000
DSE-2012,GREENDELMF,2012-12-19,6.8,7.2,6.8,7.0,354000
DSE-2012,GREENDELMF,2012-12-20,7.0,7.1,6.9,6.9,126000
DSE-2012,GREENDELMF,2012-12-23,6.9,7.1,6.8,6.8,101000
DSE-2012,GREENDELMF,2012-12-24,6.9,7.1,6.8,7.0,173500
DSE-2012,GREENDELMF,2012-12-26,7.0,7.0,6.8,6.8,559000
DSE-2012,GREENDELMF,2012-12-27,6.8,6.9,6.8,6.8,349000
DSE-2012,GREENDELMF,2012-12-30,6.8,7.0,6.8,6.9,193000
DSE-2012,IFILISLMF1,2012-01-01,6.5,6.6,6.5,6.5,158000
DSE-2012,IFILISLMF1,2012-02-01,6.5,6.6,6.5,6.5,369500
DSE-2012,IFILISLMF1,2012-03-01,6.6,6.6,6.4,6.5,227000
DSE-2012,IFILISLMF1,2012-04-01,6.6,6.9,6.6,6.8,585000
